"","KnowledgeAssessmentID","RecentVersion","KnowledgeAssessmentName","ExamID","QuestionName","CorrectAnswer","QuestionID","TaxonomyURIorName","SME_assignment","tiebreaker"
"85","0d779224-1811-485c-947b-b5457e7d4245",1,"RN: Long-Term Care (LTC) Assessment",408,"An important goal for wounds with exudates is to absorb the excess exudate by using absorptive dressing materials, because excessive exudates:","cause maceration.","99c25ed5-a984-46ac-a773-09ea2667416d","Nursing: Registered Nurse - RN","SME 3","SME 1"
"86","36ca386d-6fa4-4a00-ade4-e571b067eaa8",2,"RN: ICU Neonatal Assessment",239,"A baby is born via Cesarean section and the NICU team is present for the delivery. The baby is having respiratory distress, and the nurse notices that the baby’s abdomen appears to be sunken. What respiratory assistance should be given?"," Endotracheal intubation with PPV","11356ced-a0ad-4c05-90f8-bea7f7f8358d","Nursing: Registered Nurse - RN","SME 3","SME 1"
"87","904cfd16-2758-466c-8b11-d6ad62bb19e4",1,"Allied: Pharmacy Technician: Hospital Assessment",288,"A ___________ distributes HEPA-filtered air into a work area to maintain a sterile environment.","laminar flow hood","ddcb0ea5-03c8-478e-8ed1-6b1cfda3f15f","Pharmacy Technician","SME 3","SME 1"
"88","36ca386d-6fa4-4a00-ade4-e571b067eaa8",1,"RN: ICU Neonatal Assessment",239,"In tricuspid atresia, there is complete agenesis of the tricuspid valve with no direct communication between the:","right atrium and right ventricle.","c3a047e5-c4ac-4236-b89d-093c4157cdfe","Neonatal Intensive Care","SME 3","SME 1"
"89","43a4e179-9a02-4dd1-8a94-4158cd6ae0dd",1,"Radiology: Mammography Technologist Assessment",301,"After mammogram interpretation, the radiologist assigns a category BI-RADS 0 to the patient’s report. A BI-RADS 0 assessment indicates that the patient:","should return for additional evaluation.","efc794e5-d71f-472a-8b23-09c846dbdaac","Diagnostic Medical Sonographer","SME 3","SME 1"
"90","3d97d090-50b3-469f-a402-9bb921a76c5f",1,"RN: Pediatric Assessment",472,"When preparing a child with asthma for discharge, the nurse must emphasize to the family that:","medications must be continued even if the child is asymptomatic.","a1da36a8-0322-4519-a966-dfc21f059755","Respiratory Disorders","SME 3","SME 1"
"91","2d9d100a-6275-4955-bb5e-07baba91b6c9",1,"Lab: Histotechnologist Assessment",296,"Myelin, located in the peripheral nervous system, is produced by which of the following cells?","Schwann cells","61384a96-0df0-4b0a-9623-d229de2a79e7","Histotechnologists and Histologic Technician","SME 3","SME 1"
"92","9fd59f29-14be-4eec-9bc4-da1039af7fc6",1,"RN: Progressive Care Assessment",434,"Patient teaching/education begins with an assessment of the patient and family. Important considerations include communication barriers, patient condition, and knowledge level of the individuals being taught. Education should not begin until the patient and family are able to comprehend and synthesize the information. This is referred to as:","learning readiness.","c7dfb763-04de-4272-b424-58691127b55a","Nursing: Registered Nurse - RN","SME 3","SME 1"
"93","05b13478-51bb-4ad5-b8a0-42c98c526cee",1,"RN: Labor and Delivery Assessment",511,"The labor and delivery nurse is teaching a childbirth education class at a community center. One of the attendees raises her hand and says, “I think I am going to hire a doula for my birth. What do you think about that?” The nurse replies:","“The presence of a doula may reduce your chance of a cesarean.”","e8a218b6-642e-44d4-99bd-f2785b9836a2","Nursing: Registered Nurse - RN","SME 3","SME 1"
"94","cdb7eb2a-8810-445a-9fa0-707ec634c5db",1,"RN: Cardiac Catheterization Lab Assessment",372,"A common catheter used to engage the left coronary ostia with a radial artery approach is the:","Judkins left catheter.","decf1d85-d800-4f24-8a0a-0d00f6ec410b","Nursing: Registered Nurse - RN","SME 3","SME 1"
"95","67d0b631-3493-44da-8cd6-54ba7f22dde8",1,"RN: Nursery Assessment",413,"While assessing a 2-day-old newborn, the nurse notices swelling on the baby’s head that does not cross the cranial suture line. The nurse should let the parents know that this swelling will:","resolve without further treatment by 3 months of age.","b20b83e0-78c6-4975-85fe-b03478a69dad","Nursing: Registered Nurse - RN","SME 3","SME 1"
"96","9fd59f29-14be-4eec-9bc4-da1039af7fc6",1,"RN: Progressive Care Assessment",434,"Which of the following has the job of slowing conduction of the impulses from the atria to the ventricles in order to allow time for the atria to contract and empty their blood volume into the ventricles?","Atrioventricular node","8f5acfd9-b782-473b-b169-779b4e05d078","Nursing: Registered Nurse - RN","SME 3","SME 1"
"97","3d4c134a-9dbe-45e3-a0be-cbe98ce3cf48",2,"Radiology: Sonographer Assessment",517,"What would cause a kidney to measure 17 centimeters?","Renal vein thrombus","6e01e488-c381-4dba-abde-131df740af65","Radiology: Sonographer Assessment","SME 3","SME 1"
"98","9d9c78e4-7966-4d37-a437-b1b516e9d3ef",1,"Respiratory: Respiratory Therapist Assessment",285,"If the patient has an ideal breathing pattern, what is the approximate percentage of O<sub>2</sub> delivered with a nasal cannula set at 5 LPM?","40%","09cfee52-9ca1-4bce-b24e-dbf3aa9572cf","Respiratory Care","SME 3","SME 1"
"99","7242a525-9b10-483d-9181-09df82a9730e",1,"RN: Corrections Assessment",398,"The evening nurse notices that one of the inmates has an order to be on NPO status at 9 pm for a scheduled colonoscopy the next day.  Who does the nurse need to inform about the upcoming trip in order to place the inmate in secure housing?","Custody should be notified, so they can assist with locking up the inmate in a single cell until he leaves for his trip the following morning.","56bb74bb-84d3-4ad9-8b08-db5b3348c50e","Correctional Facility","SME 3","SME 1"
"100","8b82e5e0-004c-4868-a54e-8be898285796",3,"Allied: Dietician Assessment",480,"There are many causes of acute pancreatitis - the inflammation of the pancreas. In developed countries, what is the most frequent cause of acute pancreatitis?","Alcohol abuse or obstruction of the common bile duct by stones","21f3a614-9260-443e-ba58-cc59077258ac","Allied: Dietician Assessment","SME 3","SME 1"
"101","05b13478-51bb-4ad5-b8a0-42c98c526cee",1,"RN: Labor and Delivery Assessment",511,"Gestational diabetes results in an increased maternal risk of:","developing type 2 diabetes.","51f499bf-ae1f-4a51-991b-2dfbb707f712","Obstetric Care","SME 3","SME 1"
"102","8b82e5e0-004c-4868-a54e-8be898285796",2,"Allied: Dietician Assessment",480,"There are more than 15 fatty acids found in our food supply. How may monounsaturated fatty acids positively affect the blood lipid profile?","Increase HDL cholesterol","7eafbd39-f9b2-4ba3-a870-c7dfcdfd1b46","http://healthstream.poolparty.biz/HSTMTaxonomy/e72add83-fb20-4b61-9a13-0c21aab77e76","SME 3","SME 1"
"103","9bc5091e-3d88-4095-bb77-da5cde62c871",2,"Radiology: CT Technologist Assessment",311,"The first CT system for clinical use was implemented by Sir Godfrey Hounsfield in:","1972","f3833239-72fd-4a31-997a-fcaa3b9cfa0d","Radiology: CT Technologist Assessment","SME 3","SME 1"
"104","68c2ff4d-7a34-4f70-bffc-afbfcfc19722",1,"RN: Perianesthesia Assessment",485,"The perianesthesia nurse is caring for a hypothermic patient requiring a forced air warming device. Which of the following nursing diagnoses is directly related to the active warming intervention?","Potential for thermal injury","2de78153-699b-4a25-8f54-1f051de5ceea","Post Anesthesia Care","SME 3","SME 1"
"105","23b5af07-f809-4cd9-b9e3-64a74e7d432c",2,"RN: Emergency Assessment",389,"A 12-year-old male patient presents to the Emergency Department with a rash. The rash started on the face and trunk, spread to the extremities, and is pruritic. What is the most likely diagnosis?","Varicella zoster","2f2a6caf-01d1-4dc3-9978-cc0c1af689a1","RN: Emergency Assessment","SME 3","SME 1"
"106","9fd59f29-14be-4eec-9bc4-da1039af7fc6",1,"RN: Progressive Care Assessment",434,"Which of the following describes the ethical principle that guides nurses to “do no harm”?","Nonmaleficence","28ed45e8-ae99-4a3c-adf4-a871a49d152a","Nursing: Registered Nurse - RN","SME 3","SME 1"
"107","c383d71b-444e-4ba3-80a9-624d5244c4aa",2,"Allied: Medical Assistant Assessment",501,"The order is for 1,200,000 units of Penicillin. The vial reads 2,400,000 units per mL. What volume of medication will the medical assistant give the patient?","0.5 mL","163850c8-ec11-4fa6-bdea-f7b554f74df4","HealthStream Assess","SME 3","SME 1"
"108","89e3e9fd-d2f4-43d4-8aed-dee4ed3f48cb",1,"Therapy: Physical Therapy Assistant (PTA) Assessment",260,"The type of mobilization that would be used to accomplish the treatment goal of increasing glenohumeral external rotation is the _________________ glide.","anterior","4a3236b8-a2dc-40a3-8083-a2fd05756e97","Physical Therapist Assistant","SME 3","SME 1"
"109","a6a89ed1-990b-4536-a4e9-271e38f871ac",2,"CNA: Certified Nursing Assistant Assessment",210,"What is the sign that a pressure ulcer is beginning to develop?","Discoloration","567298af-3fce-40d3-95c5-7d8d506feb1e","HealthStream Assess","SME 3","SME 1"
"110","e19c5705-fc7d-43fe-9399-a82b6f68d3cd",1,"Pharmacology: Pediatric RN Assessment",248,"At 9:00 PM, an order for a 25 kg post-operative patient is changed from morphine 2 mg IV q 2h PRN to morphine PCA with the following parameters: morphine PCA, Concentration: 1 mg/1 ml; Dose: 10 mcg/kg with a 10 min lockout; Basal: 5 mcg/kg/hr; Clinician Bolus: 40 mcg/kg with a limit of 2 clinician boluses per hour. The patient had 2 mg of morphine at 8:00 PM. The patient has a respiratory rate of 14 and reports his pain level as 5/10. After reviewing the new order, the nurse’s <i><b>BEST</b></u></i> response is to:","set up the PCA dose at 250 mcg (10 min lockout) and basal rate at 125 mcg/hr; re-evaluate the patient’s pain in 15 minutes.","7227f250-a63b-49b2-9a58-623e91812495","Pharmacology","SME 3","SME 1"
"111","6f8b3528-1427-450f-92f4-6fc159f6b0a3",1,"Radiology: Radiology Technologist Assessment",261,"Edge unsharpness of the radiographic image can be improved by using a:","small focal spot and short OFD.","dfca3766-f552-4557-85a0-0314d3a68eac","Radiologic Technologist","SME 3","SME 1"
"112","3ff08c60-5caf-4c76-8a22-d230ab85c542",1,"Allied: Cardiovascular Technologist Assessment",482,"While preparing a patient for a cardiac catheterization procedure, he mentions that he is allergic to lidocaine. You consult the chart and confirm the allergy. What is an acceptable alternative to lidocaine for local anesthesia in this case?","Procaine","411f01a3-169a-4561-a51f-06b6d55ff5ad","Cardiac Care","SME 3","SME 1"
"113","05b13478-51bb-4ad5-b8a0-42c98c526cee",2,"RN: Labor and Delivery Assessment",511,"A patient delivered her firstborn son 4 hours ago. She asks the nurse what the thick, cheesy substance is under the baby’s arms. The nurse should respond:","“This material, called vernix, covered the baby before he was born. It will disappear in a few days.”","d439d235-8696-4e2f-8ff8-3da533d2378e","HealthStream Assess","SME 3","SME 1"
"114","23b5af07-f809-4cd9-b9e3-64a74e7d432c",2,"RN: Emergency Assessment",389,"Following a motor vehicle accident, a young adult male presents to the emergency room with a bruise on his forehead. On initial assessment, the patient is oriented to himself, but is not able to state the current time or situation. Which diagnosis would the nurse suspect?","Concussion","6d7f9531-bb0e-42cf-91ad-4dbfb03826aa","Nursing: Registered Nurse - RN","SME 3","SME 1"
"115","4cc35aa1-5400-4366-a1be-2f90447ac05e",1,"Therapy: COTA Assessment",212,"Arthritis, burns, and spasticity have a positive effect on measurable range of motion.","FALSE","d2af431d-ed54-4d7f-b8bb-5aedc8780455","Occupational Therapy Aide","SME 3","SME 1"
"116","dd5f6814-a43c-4d8a-bf88-d91121d3478b",1,"Therapy: Speech Language Pathologist Assessment",469,"The safest device to use when feeding a patient at high risk for aspiration is a:","spoon.","a8442105-d56e-4f92-acd6-99570dc4ecc9","Speech-Language Pathologist","SME 3","SME 1"
"117","36ca386d-6fa4-4a00-ade4-e571b067eaa8",1,"RN: ICU Neonatal Assessment",239,"Complications of bronchopulmonary dysplasia include:","progressive interstitial emphysema and cyst formations.","c65305c9-a8fc-4075-bd3d-6adb546cdba6","Nursing: Registered Nurse - RN","SME 3","SME 1"
"118","68c2c0e0-0308-4ec6-b820-0e421da089d7",1,"RN: Perioperative Assessment",508,"During the flexible endoscope disinfection process, which step is most important for maintenance of the scope?","Follow manufacturer recommendations.","b6cab284-c62a-42c4-8d7d-9d601c785a67","Nursing: Registered Nurse - RN","SME 3","SME 1"
"119","fcac8de3-1cf1-4f55-80c7-311c445ae49c",1,"Fetal Monitoring Assessment",225,"The patient whose tracing appears in Question #6 is receiving an oxytocin infusion for labor augmentation. Which of the interventions below is the priority intervention that the nurse should perform?","Discontinue oxytocin.","f3fd91f5-b88c-43c8-9a7d-88bd16e2faa3","Labor and Delivery","SME 3","SME 1"
"120","67d0b631-3493-44da-8cd6-54ba7f22dde8",1,"RN: Nursery Assessment",413,"Baby R. was delivered via cesarean section at 39 weeks’ gestation weighing 3800 grams. Since delivery, he has had normal vital signs, normal bedside glucose on the first day of life, and a bilirubin of 10.1 mg/dL at 24 hours of age. He has been lethargic and uninterested in feeding since birth. At 48 hours of age, the nursery nurse notices the infant continues to have moderate jaundice and has slight muscle rigidity and periodic apnea with self-recovery. These observations along with the newborn’s history could indicate:","a genetic metabolic disorder.","a3869bae-f87c-4727-9856-8642708042ba","Nursing: Registered Nurse - RN","SME 3","SME 1"
"121","926e543f-1424-4a7a-ad25-354e123d335b",1,"RN: Medical-Surgical Assessment",520,"Pulse oximetry is the:","non-invasive measurement of arterial oxyhemoglobin.","90280cd3-1cd1-4e2c-9a09-bd0868a9401c","Medical Surgical","SME 3","SME 1"
"122","f5cbc637-10bb-43e1-8413-2f64af5fe936",1,"RN: ICU Cardiovascular Assessment",379,"Furosemide (Lasix&reg;) primarily affects which of the following components of stroke volume?","Preload","d16aff0a-797e-4874-84d6-11e28e669989","Nursing: Registered Nurse - RN","SME 3","SME 1"
"123","97a31324-80d0-4030-8c31-2905695fe66c",2,"RN: Telemetry Assessment",487,"You are completing education on the telemetry unit teaching unlicensed staff members to complete a 12-lead EKG on a patient. You confirm that the training session was successful when an attendee states:","“Six of the leads are considered chest (precordial) leads.”","3fba8ef4-c9b2-47f9-834c-8d2abb05f9f0","HealthStream Assess","SME 3","SME 1"
"124","2ca33ed7-9bc2-44e0-bae1-5cec06ac306d",1,"Lab: Phlebotomy Technician Assessment",252,"If there is no alternate vein from which to draw, the phlebotomist should perform venipuncture distal to a hematoma.","TRUE","1639438e-1876-4036-baed-b121df308725","Laboratory","SME 3","SME 1"
"125","e19c5705-fc7d-43fe-9399-a82b6f68d3cd",1,"Pharmacology: Pediatric RN Assessment",248,"A child has been receiving morphine for pain control. Assessment reveals respirations at 8/min and decreased level of consciousness. What opioid antagonist does the nurse expect will be ordered?","Naloxone hydrochloride (Narcan&reg;)","807cfc9a-685f-45b2-a5d3-e4c0a4e4bc89","Medications","SME 3","SME 1"
"126","410ecef1-f673-4e86-9c8d-e923c21150ac",2,"LPN: LPN/LVN General Assessment",502,"The patient scheduled to receive her regular dose of digoxin (Lanoxin&reg;) has an apical pulse of 55 beats per minute. The nurse may give the dose as scheduled.","FALSE","9c1c8ce7-ba5b-4bd2-833e-f1e929ca2aed","Patient Safety","SME 3","SME 1"
"127","af86d3d8-27ff-4213-b478-82b2fa34a088",2,"Lab: Cytotechnologist Assessment",414,"A 61-year-old female presented with a pleural effusion. The patient history revealed that she lives in a town adjacent to an asbestos mine. Cytology slides show dispersed single cells, cells in clusters with “knobby” borders and papillae. The cells are large with dense cytoplasm and centrally placed nuclei. Cytoplasmic vacuoles and lacy borders are observed. The nuclei are coarsely granular with irregularly distributed chromatin and prominent nucleoli. Based on these findings, the most likely diagnosis is:","malignant mesothelioma.","ddfac210-6179-4aee-b335-5939b2cab0b6","Cytotechnologist","SME 3","SME 1"
"128","27b2086c-93eb-42c1-8aca-edb7431d9afc",1,"RN: ICU Neuro Assessment",409,"Triple-H therapy, used in the management of vasospasm in patients with aneurysmal subarachnoid hemorrhage, includes a combination of induced:","hypervolemia, hypertension, hemodilution.","da1f701d-82eb-4472-b0f4-8a46f3d1a7d1","Critical Care","SME 3","SME 1"
"129","2753074c-6c79-4384-80f3-242c3f5ac6b8",1,"RN: Behavioral Health Assessment",519,"The behavioral health nurse is caring for Kay, a 45-year-old woman with bipolar disorder. Lithium 300mg TID has been prescribed for Kay. After administering the medication, the behavioral health nurse realized that she administered an incorrect dose of 600 mg this morning. Kay has suffered no ill effects from receiving the incorrect dose. Which of the following include correct actions for the behavioral health nurse to take?","Notify Kay’s power of attorney (POA) and fill out an incident report.","4fca9454-e8a1-4c3b-9501-5af8564ed096","Nursing: Registered Nurse - RN","SME 3","SME 1"
"130","6f8b3528-1427-450f-92f4-6fc159f6b0a3",1,"Radiology: Radiology Technologist Assessment",261,"The optimum focal film distance when performing an erect chest x-ray is ____ inches.","72","476a6a44-e6ff-4687-a9e8-b63bf938d194","Radiologic Technologist","SME 3","SME 1"
"131","410ecef1-f673-4e86-9c8d-e923c21150ac",2,"LPN: LPN/LVN General Assessment",502,"Asthma has a variety of triggers.","TRUE","ff47de9b-2a56-4cbe-802d-085612788d61","LPN: LPN/LVN Assessment","SME 3","SME 1"
"132","968f57d0-5085-46b4-8341-e528086e9216",1,"RN: Home Health Assessment",513,"An elderly patient is normally alert, but he is very confused today. The home health nurse should:","call the provider to report this finding and ask for a urine culture.","90d00611-704f-4a89-8473-4540dd3937b6","Home Health Care","SME 3","SME 1"
"133","43a4e179-9a02-4dd1-8a94-4158cd6ae0dd",1,"Radiology: Mammography Technologist Assessment",301,"Which one of the following is considered a benign breast condition?","Fibroadenoma","66517a7a-5fa8-4bf7-b332-a80b660e4ea4","Radiologic Technologist","SME 3","SME 1"
"134","68ec3bbe-b95f-48c9-a6f6-7bd0ee6dbdb7",1,"Pharmacology: Corrections RN Assessment",521,"Infection prevention is a primary focus when caring for a inmate with a central vascular access device (VAD), especially if the inmate has cancer or is otherwise immunocompromised. What evidence of infection prevention should the corrections nurse expect to see when the inmate returns from the hospital after receiving a chemo treatment through his VAD?","The VAD covered with a bandaid; the access needle removed","44aa591a-378b-4595-97de-68422386b873","Correctional","SME 3","SME 1"
"135","968f57d0-5085-46b4-8341-e528086e9216",2,"RN: Home Health Assessment",513,"A rehabilitation program for the elderly patient with a hip fracture must focus on the impact of multiple system pathology on recovery, the influence of mental status changes on health improvement, and the periodic evaluation of bone repair.","TRUE","9190116e-d2ab-46a4-a135-9abdf242d881","Nursing: Registered Nurse - RN","SME 3","SME 1"
"136","551aa182-168f-4459-a332-f8b3580c55f1",1,"Lab: Medical Lab Technician (MLT) Assessment",394,"Red blood cells in iron deficiency anemia are:","hypochromic.","a9f016fe-a93d-4d68-a36a-1ad00bdf6d35","Medical Lab Technician","SME 3","SME 1"
"137","94996daa-4d78-426d-b732-95a551489e50",3,"Allied: Emergency Medical Technician Assessment",396,"When should an oxygen tank be replaced with a new one?","When the pressure drops to 200 psi","43d47238-80d6-4f94-888b-505f361f47b5","Emergency Medical Technicians and Paramedic","SME 3","SME 1"
"138","94996daa-4d78-426d-b732-95a551489e50",2,"Allied: Emergency Medical Technician Assessment",396,"The EMT is called to treat a patient with an initial report of double vision, dysphasia, hemiplegia, and aphagia. En route to the hospital, the symptoms begin resolving. Which of the following is most likely occurring in this situation?","Transient ischemic attack","f4c8921f-75e1-4a1d-a8b8-e7642b4ee3a3","Emergency Medical Technicians and Paramedic","SME 3","SME 1"
"139","4c318720-943d-417d-9395-0e73f39398de",1,"RN: Oncology Assessment",483,"An implanted venous access catheter may be damaged by:","excessive pressure with device access.","c47a4e15-363a-4926-8550-c5ddfe7a0352","Oncology","SME 3","SME 1"
"140","4cc35aa1-5400-4366-a1be-2f90447ac05e",1,"Therapy: COTA Assessment",212,"If a client has shown little to no progress for 1 month of regular treatments, what should the COTA recommend to the OT supervisor?","OT treatment should be discontinued.","bd9ee80a-d9a3-42db-8461-f0582338bc11","Occupational Therapy Assistant","SME 3","SME 1"
"141","7ae445fa-1eb0-482e-b7f0-5d2e022dfad9",1,"RN: Hemodialysis Assessment",217,"If there is a suspicion that a patient has received air during dialysis treatment, the nurse must immediately:","stop treatment and turn the patient on his left side with his head lower than his feet.","4a574c30-9ea1-4235-a11a-b60dbeddd625","HealthStream Assess","SME 3","SME 1"
"142","2753074c-6c79-4384-80f3-242c3f5ac6b8",1,"RN: Behavioral Health Assessment",519,"Mr. Bloom is a 55-year-old male with multiple medical problems including coronary artery disease, anxiety, Parkinson’s disease, glaucoma, and osteoarthritis. When interviewing Mr. Bloom, the nurse notes a flat affect and a delayed response time. Which of his medical problems is the likely cause of these symptoms?","Parkinson’s disease","7417350f-d724-429b-b6e4-8fad8971c3a7","Behavioral Health","SME 3","SME 1"
"143","e19c5705-fc7d-43fe-9399-a82b6f68d3cd",1,"Pharmacology: Pediatric RN Assessment",248,"Which of the following medication classes would be ordered to treat anaphylaxis?","Adrenergics","5cee6d77-ab1d-46e5-be2e-5c91932bd100","Pharmacology","SME 3","SME 1"
"144","3d97d090-50b3-469f-a402-9bb921a76c5f",1,"RN: Pediatric Assessment",472,"A 6-year-old is newly diagnosed with systemic allergic reaction, or anaphylaxis, when exposed to peanuts. The nurse knows that the patient and her family need to be educated on the management of anaphylaxis. The most immediate need during an anaphylactic reaction is:","delivering a dose of epinephrine with an Epi-Pen.","3b0621fb-aefb-44da-9d21-828064903027","Medications","SME 3","SME 1"
"145","a6a89ed1-990b-4536-a4e9-271e38f871ac",1,"CNA: Certified Nursing Assistant Assessment",210,"What are “the ABC’s”?","Airway, Breathing, Circulation","e42b9350-f92d-460e-a639-e85f10d7e2d1","Nursing Assistant - CNA","SME 3","SME 1"
"146","9d9c78e4-7966-4d37-a437-b1b516e9d3ef",1,"Respiratory: Respiratory Therapist Assessment",285,"When a patient is being ventilated in control mode, the PaCO<sub>2</sub> may best be raised by:","decreasing the respiratory rate.","343f0ac3-714b-4bfb-8e3e-d99bc903a690","Respiratory Care","SME 3","SME 1"
"147","05b13478-51bb-4ad5-b8a0-42c98c526cee",1,"RN: Labor and Delivery Assessment",511,"Ms. Benally has decided to formula feed her newborn. The nurse tells her to:","wear a tight bra.","d4a94b15-9202-4c13-8ec2-8b20ec117eda","Obstetric Care","SME 3","SME 1"
"148","43a4e179-9a02-4dd1-8a94-4158cd6ae0dd",2,"Radiology: Mammography Technologist Assessment",301,"Adequate positioning for a mediolateral oblique view of the breast is characterized by which of the following?","Visualization of the pectoralis muscle to the nipple line","83561fef-ea75-4231-9dba-73154fd732e5","Radiology: Mammography Technologist Assessment","SME 3","SME 1"
"149","57be686f-1fd8-4fde-ba16-e31f75fb49d6",2,"RN: Acute Rehabilitation Assessment",373,"The most important nursing action to employ when caring for a patient with a neurogenic bladder is to:","schedule specific times to empty the patient's bladder.","99acf11e-7202-4615-a9df-c8664d8ef931","RN: Acute Rehabilitation Assessment","SME 3","SME 1"
"150","457d9418-4ec2-4c07-b062-c8c7e93eb588",1,"Pharmacology: RN Assessment",309,"A provider order has been received for MS 4 mg IV q4h prn. Within this order, what appears on The Joint Commission&#39;s Official 'Do Not Use' List?","MS","3054dc01-d50d-4431-996c-5f6cfe9390d0","Pharmacology","SME 3","SME 1"
"151","03e80540-ad72-44ce-9742-871513339429",1,"RN: Case Manager Assessment",507,"Functions of an interdisciplinary team include:","the facilitation of the plan of care.","7c78e18f-2d6e-451d-ab09-c5614c514384","Case Management","SME 3","SME 1"
"152","89e3e9fd-d2f4-43d4-8aed-dee4ed3f48cb",1,"Therapy: Physical Therapy Assistant (PTA) Assessment",260,"The exercise that may be used to further progress quadriceps strengthening when a long arc quad has become too easy is the:","squat.","ad51ad43-6865-49c9-96b1-909f1e54220e","Physical Therapist Aide","SME 3","SME 1"
"153","2753074c-6c79-4384-80f3-242c3f5ac6b8",2,"RN: Behavioral Health Assessment",519,"The client who displays grandiose thinking and the behavioral characteristic of entitlement and is consumed with fantasies of power and success may be described as __________.","narcissistic","df9b0977-8602-4a82-86e6-fd6886c6eb94","Psychiatric Care","SME 3","SME 1"
"154","a6a89ed1-990b-4536-a4e9-271e38f871ac",1,"CNA: Certified Nursing Assistant Assessment",210,"The CNA has found a conscious patient lying on the bathroom floor. What should (s)he do first?","Check for signs of injury.","3265ac7e-1803-45f0-bb82-901be12570c3","Nursing Assistant - CNA","SME 3","SME 1"
"155","97a31324-80d0-4030-8c31-2905695fe66c",1,"RN: Telemetry Assessment",487,"The most common early complication of a myocardial infarction is:","cardiac dysrhythmia.","12aa37ab-1cd2-4ec6-9b6b-528c035c71f4","Nursing: Registered Nurse - RN","SME 3","SME 1"
"156","27b2086c-93eb-42c1-8aca-edb7431d9afc",1,"RN: ICU Neuro Assessment",409,"The standard dose of recombinant tissue plasminogen activator (rtPA) for the patient diagnosed with acute ischemic stroke is:","0.9 mg/kg - 10% as a bolus over 1-2 minutes and the remainder given as an IV infusion over 1 hour","ea086e8b-f9f0-4bef-82f5-6552f7481780","Nursing: Registered Nurse - RN","SME 3","SME 1"
"157","19daf9c1-5319-4a9c-9f4b-4d4d7c8c4230",1,"Radiology: Nuclear Medicine Technologist Assessment",298,"Which of the following is a myocardial perfusion agent?","Tc99m sestamibi","ff3ac2a2-95ac-44ca-b68e-9951d7898f63","Radiologic Tests","SME 3","SME 1"
"158","7ae445fa-1eb0-482e-b7f0-5d2e022dfad9",1,"RN: Hemodialysis Assessment",217,"Rinseback rates for blood return should not exceed _____ mL/min.","200","a9b7e78a-2bba-4ebb-8a10-1a1968405c01","Nursing: Registered Nurse - RN","SME 3","SME 1"
"159","c56ed192-a6d1-44f6-a7ae-70369a9687bf",1,"Lab: Medical Technologist (MT) Assessment",395,"<img src=""http://nursecompetency.com/images/MT/MT15.jpg"" class=""img-responsive"" style=""border:0px; width:600px;"" /><br />The image above was taken during a microscopic analysis of urine sediment. Which of the following diagnoses/conditions/events would best characterize this patient?","Acute post-streptococcal glomerulonephritis","561f218b-9965-4876-b9fb-38a911f05ee2","Medical Technologist","SME 3","SME 1"
"160","5a063a46-9f0b-4883-a2b8-ab40f96ec824",1,"RN: ICU Medical Assessment",433,"The 35-year-old patient admitted with severe pneumonia and septic shock 3 days ago has ARDS, is mechanically ventilated, and is receiving multiple vasopressors. Her urine output is 12 mL/hr. Her creatinine is greater than 2.5 mg/dL and CRRT is ordered. The patient has DIC. The medical ICU nurse knows the patient is most likely experiencing:","MODS.","e855b728-3331-4939-9936-ef8f17650087","Nursing: Registered Nurse - RN","SME 3","SME 1"
"161","4cc35aa1-5400-4366-a1be-2f90447ac05e",1,"Therapy: COTA Assessment",212,"When the COTA is assessing a client’s sitting position, she should check the position of the client’s ASIS and PSIS to determine if they are level with each other in the transverse plane. If they are not, increased pressure is placed on one ischial tuberosity and can cause skin breakdown.","TRUE","22e1c47e-5ee7-4fe1-9736-5380fb0c728b","Occupational Therapy Assistant","SME 3","SME 1"
"162","7ae445fa-1eb0-482e-b7f0-5d2e022dfad9",1,"RN: Hemodialysis Assessment",217,"Needles should be placed in sites with:","no signs of infection or hematoma.","84dde1ef-fab1-4764-a253-a394c47a1459","HealthStream Assess","SME 3","SME 1"
